longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.32,33.86,29.244648409554543,3485.0,803.0,1715.0,649.0,4.6563,291700.0,<1H OCEAN
-118.35,33.87,33.49845637436127,2319.0,660.0,1369.0,564.0,3.6169,257000.0,<1H OCEAN
-117.38,34.14,12.395656837443857,10804.0,1386.0,5221.0,1482.0,5.246,161400.0,INLAND
-118.43,34.27,37.6537244398236,1002.0,259.0,1312.0,249.0,3.024,148000.0,<1H OCEAN
-117.96,34.14,29.061775400588346,2221.0,579.0,1328.0,523.0,2.5275,151700.0,INLAND
-118.22,33.89,38.42338841826225,990.0,252.0,776.0,207.0,2.125,120200.0,<1H OCEAN
-121.0,37.63,47.070900813352004,2051.0,618.0,1525.0,467.0,1.59,80900.0,INLAND
-118.34,34.09,52.0,1731.0,561.0,849.0,466.0,3.2946,321600.0,<1H OCEAN
-121.15,38.91,24.834438119609707,1654.0,274.0,787.0,299.0,4.2723,193100.0,INLAND
-118.37,33.81,38.02303955997789,2031.0,309.0,817.0,337.0,5.1271,458300.0,NEAR OCEAN
-117.07,32.68,15.232269006889599,1475.0,310.0,1149.0,268.0,5.0827,142200.0,NEAR OCEAN
-122.17,37.75,43.346599536383074,992.0,,732.0,259.0,1.6196,85100.0,NEAR BAY
-118.33,34.1,52.0,1116.0,613.0,1610.0,483.0,1.625,237500.0,<1H OCEAN
-122.42,37.78,49.599469634084954,989.0,523.0,634.0,341.0,2.4414,275000.0,NEAR BAY
-118.27,34.06,31.779353333636532,1771.0,861.0,2188.0,764.0,1.5885,154200.0,<1H OCEAN
-121.96,37.53,24.585837549337093,2375.0,764.0,1252.0,586.0,2.6198,235900.0,<1H OCEAN
-117.55,33.88,15.238234640483904,2472.0,579.0,2143.0,610.0,2.2372,108800.0,INLAND
-118.37,33.97,43.99064853205218,1833.0,429.0,847.0,348.0,5.726,287800.0,<1H OCEAN
-119.6,37.29,16.061105603454408,1722.0,379.0,712.0,269.0,2.625,137500.0,INLAND
-117.15,33.7,1.0,6305.0,1203.0,2489.0,1152.0,3.1319,111500.0,INLAND
-121.46,38.51,36.13200248977298,2437.0,603.0,1596.0,557.0,1.68,84100.0,INLAND
-118.33,34.24,27.00540829719916,6434.0,1407.0,3540.0,1131.0,4.2639,293300.0,<1H OCEAN
-122.41,37.78,50.34028083818884,1534.0,860.0,1520.0,614.0,1.4554,375000.0,NEAR BAY
-117.97,33.88,15.967014906517205,1344.0,260.0,530.0,265.0,5.0731,185100.0,<1H OCEAN
-122.36,37.95,44.30785872609464,408.0,103.0,302.0,81.0,1.8333,69800.0,NEAR BAY
-118.28,34.09,48.63331990650891,3828.0,1126.0,2862.0,1009.0,2.4677,219200.0,<1H OCEAN
-118.51,34.25,23.94686033048678,4338.0,599.0,1514.0,549.0,8.8612,500001.0,<1H OCEAN
-119.28,35.5,29.124437390043354,1923.0,451.0,1101.0,351.0,2.4044,65800.0,INLAND
-118.29,33.73,38.46987471252067,1854.0,458.0,1151.0,486.0,2.5759,225000.0,NEAR OCEAN
-117.12,33.15,13.480081574721865,2810.0,454.0,1564.0,457.0,4.4655,182800.0,<1H OCEAN
-115.56,32.78,31.445272749108188,1185.0,182.0,615.0,191.0,4.6154,86200.0,INLAND
-117.95,33.75,24.012106399370822,1983.0,300.0,1098.0,275.0,6.6355,276100.0,<1H OCEAN
-117.76,33.98,1.0,9662.0,1410.0,2497.0,856.0,6.7172,292400.0,<1H OCEAN
-117.85,34.11,29.401359392173205,1748.0,456.0,985.0,416.0,3.1133,180600.0,INLAND
-121.3,38.02,1.5696554932917297,1515.0,389.0,491.0,348.0,2.8523,87500.0,INLAND
-118.35,33.91,38.37027346062421,2583.0,657.0,1675.0,612.0,3.5234,265000.0,<1H OCEAN
-118.35,34.08,52.0,2877.0,812.0,1186.0,704.0,3.2645,175000.0,<1H OCEAN
-121.28,37.95,45.65934370722416,1026.0,336.0,1109.0,333.0,1.2904,63300.0,INLAND
-118.63,34.19,37.680069261898026,3568.0,553.0,1741.0,563.0,5.1529,259600.0,<1H OCEAN
-117.75,33.61,14.715186393353973,2270.0,537.0,709.0,489.0,3.2845,227600.0,<1H OCEAN
-119.78,36.8,38.73979696610112,3426.0,742.0,1938.0,647.0,2.8994,66000.0,INLAND
-121.16,39.18,11.295549091691047,1006.0,160.0,462.0,185.0,3.1042,152000.0,INLAND
-118.44,34.27,32.31430453419934,1701.0,467.0,1616.0,371.0,3.3603,142400.0,<1H OCEAN
-120.6,37.35,26.42771797713383,3874.0,807.0,2441.0,707.0,3.2955,88600.0,INLAND
-121.55,37.37,36.377108448603614,759.0,143.0,252.0,106.0,3.6964,262500.0,INLAND
-118.3,34.04,34.135890214384844,1470.0,491.0,1579.0,390.0,2.006,150000.0,<1H OCEAN
-118.44,33.81,33.799972768221494,3994.0,1154.0,1647.0,931.0,5.0106,500001.0,NEAR OCEAN
-117.86,34.1,36.46387615672347,1185.0,246.0,588.0,196.0,5.0832,196900.0,<1H OCEAN
-122.45,37.75,36.78474379347628,1997.0,431.0,772.0,348.0,4.95,322600.0,NEAR BAY
-118.04,34.07,49.72532990862726,177.0,70.0,269.0,75.0,2.3611,131300.0,<1H OCEAN
-119.01,35.37,33.369206981976525,1702.0,419.0,1191.0,366.0,1.8801,57800.0,INLAND
-121.9,37.67,14.72309666226219,2130.0,280.0,876.0,285.0,7.2639,332400.0,<1H OCEAN
-121.88,37.24,18.571295563486515,7174.0,1122.0,2782.0,899.0,8.3065,394200.0,<1H OCEAN
-118.95,34.18,23.736093276389717,2237.0,374.0,1121.0,365.0,6.0994,254900.0,<1H OCEAN
-118.42,34.22,34.84926898370911,3004.0,585.0,1938.0,568.0,4.1857,198600.0,<1H OCEAN
-118.9,34.17,11.41074367457615,4719.0,853.0,1880.0,731.0,5.3558,313800.0,<1H OCEAN
-117.1,32.74,34.1714806601036,1772.0,538.0,1389.0,447.0,2.3641,94100.0,NEAR OCEAN
-122.44,38.03,13.721959811696987,4284.0,955.0,2146.0,937.0,4.1289,179200.0,NEAR BAY
-117.57,33.88,31.210772734388343,1755.0,556.0,1453.0,428.0,2.316,119400.0,INLAND
-118.07,34.01,35.30573117040613,1391.0,299.0,1025.0,275.0,3.2375,176800.0,<1H OCEAN
-121.97,36.98,21.40051356571005,2813.0,529.0,1337.0,477.0,3.7083,252400.0,NEAR OCEAN
-122.26,37.48,37.70347942430105,4453.0,681.0,1805.0,672.0,5.6038,451300.0,NEAR OCEAN
-121.77,37.68,40.92586153052285,1687.0,323.0,950.0,372.0,3.5532,158400.0,INLAND
-118.12,34.6,39.80241858861322,2189.0,531.0,1459.0,443.0,2.3958,94500.0,INLAND
-122.33,38.39,37.75946651332847,831.0,119.0,272.0,109.0,6.3427,304800.0,INLAND
-120.95,37.59,39.791229763318555,1561.0,434.0,862.0,332.0,1.8466,81500.0,INLAND
-122.04,36.97,50.35194168225474,792.0,127.0,331.0,137.0,5.2128,238600.0,NEAR OCEAN
-117.93,33.64,26.05385616710323,1291.0,331.0,1252.0,373.0,2.7143,185400.0,<1H OCEAN
-121.94,38.03,28.995344361520722,1654.0,486.0,1141.0,420.0,1.4871,87100.0,INLAND
-121.85,39.72,25.013700204411755,7272.0,1725.0,5022.0,1524.0,1.6911,98800.0,INLAND
-117.06,32.66,40.78363588821992,3425.0,607.0,1528.0,479.0,5.6889,234600.0,NEAR OCEAN
-117.05,32.77,40.662769761010516,3535.0,796.0,1568.0,672.0,2.8097,158300.0,NEAR OCEAN
-122.2,37.8,40.83774110200507,3045.0,561.0,1115.0,455.0,4.9559,273000.0,NEAR BAY
-118.39,34.06,46.88254564741322,1879.0,484.0,873.0,382.0,3.8158,500001.0,<1H OCEAN
-121.46,39.54,12.842777176649003,5549.0,919.0,1822.0,919.0,2.9562,142300.0,INLAND
-121.87,37.3,12.843681251723842,360.0,115.0,134.0,84.0,2.7411,112500.0,<1H OCEAN
-117.13,32.79,35.194193272528,1362.0,210.0,698.0,255.0,3.6458,173800.0,NEAR OCEAN
-121.78,37.69,37.52474494340511,2358.0,507.0,1157.0,461.0,3.3618,174600.0,INLAND
-121.32,38.04,26.803120323762236,249.0,42.0,167.0,45.0,4.5,92800.0,INLAND
-122.63,38.95,13.58297298344033,686.0,148.0,246.0,86.0,1.7083,77300.0,INLAND
-117.76,33.88,15.037010052709855,4838.0,810.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN
-119.02,37.64,17.259270203084906,5919.0,1226.0,265.0,112.0,3.2431,221400.0,INLAND
-119.24,36.33,10.625471800508631,3289.0,566.0,1866.0,631.0,3.1599,95000.0,INLAND
-119.85,36.77,7.9217175330196845,1142.0,350.0,620.0,283.0,2.0446,81300.0,INLAND
-121.47,37.58,11.290554943550308,1594.0,324.0,887.0,287.0,4.6625,294000.0,INLAND
-121.99,36.99,26.023571225586664,3119.0,482.0,1476.0,487.0,5.8123,281500.0,NEAR OCEAN
-118.19,33.83,42.42280703613947,1773.0,401.0,815.0,299.0,4.9,406300.0,NEAR OCEAN
-119.0,35.31,41.030475958397055,1337.0,322.0,767.0,273.0,1.6522,53300.0,INLAND
-117.99,33.88,42.630028929578486,1461.0,302.0,986.0,314.0,3.9559,161100.0,<1H OCEAN
-121.54,36.99,30.554483894383843,2361.0,441.0,1782.0,397.0,3.2614,305000.0,INLAND
-118.57,34.23,29.702036107646578,3275.0,751.0,1746.0,585.0,4.9676,221900.0,<1H OCEAN
-117.91,33.92,28.318153259654352,380.0,110.0,398.0,70.0,4.7222,208300.0,<1H OCEAN
-118.1,34.1,28.14747250561857,1937.0,419.0,1352.0,433.0,3.81,234600.0,<1H OCEAN
-122.61,38.26,17.669798447889715,2864.0,568.0,1482.0,547.0,4.6833,215200.0,<1H OCEAN
-121.92,37.24,23.578811645959263,1265.0,233.0,660.0,232.0,5.3911,281200.0,<1H OCEAN
-121.02,37.64,41.73329504205991,1437.0,332.0,1035.0,284.0,2.1036,88300.0,INLAND
-118.09,33.79,36.33652100972396,4231.0,634.0,1694.0,623.0,6.6312,360100.0,<1H OCEAN
-121.47,38.56,49.97643403089103,1986.0,596.0,1044.0,490.0,1.7328,88100.0,INLAND
-119.31,36.62,28.71273409734732,1485.0,367.0,1544.0,329.0,1.7292,52000.0,INLAND
-117.06,32.76,26.07080347198734,1629.0,676.0,1012.0,488.0,1.7452,156800.0,NEAR OCEAN
-119.06,34.24,25.103281906206796,7436.0,836.0,2982.0,988.0,7.6775,391200.0,<1H OCEAN
-123.72,41.09,22.189357961279136,1970.0,428.0,1166.0,363.0,1.8208,50000.0,<1H OCEAN
-117.26,33.09,17.00564604835428,3730.0,743.0,1335.0,603.0,4.1667,227100.0,NEAR OCEAN
-117.06,33.78,24.710515282356447,2813.0,665.0,1345.0,488.0,2.5847,145300.0,INLAND
-121.93,37.72,22.468167509262607,2806.0,544.0,1453.0,444.0,4.9107,213800.0,<1H OCEAN
-117.98,33.73,22.356497562335058,3833.0,,2192.0,996.0,3.4679,219700.0,<1H OCEAN
-118.3,34.11,30.89882126560221,1590.0,268.0,568.0,206.0,8.4389,500001.0,<1H OCEAN
-118.43,33.96,43.466525895564025,1104.0,248.0,415.0,163.0,6.1985,422000.0,<1H OCEAN
-118.17,33.87,42.75367161124065,2462.0,588.0,1821.0,536.0,3.5646,162600.0,<1H OCEAN
-122.33,37.56,38.66608217644209,6394.0,1642.0,2400.0,1496.0,3.4902,500001.0,NEAR OCEAN
-117.87,33.9,17.99094807168229,3181.0,423.0,1416.0,469.0,6.8268,280300.0,<1H OCEAN
-118.15,34.16,41.13887607147294,2471.0,572.0,1661.0,441.0,2.2765,146600.0,<1H OCEAN
-122.18,39.93,35.147768530651035,1387.0,337.0,610.0,237.0,2.1759,59500.0,INLAND
-117.95,33.74,20.309511081674984,2768.0,728.0,1182.0,563.0,3.7162,201200.0,<1H OCEAN
-118.39,33.87,39.7865978925248,2395.0,499.0,1087.0,438.0,5.9683,394600.0,<1H OCEAN
-118.5,35.7,19.445309738439786,3303.0,772.0,986.0,522.0,1.5957,101400.0,INLAND
-118.04,34.15,29.44363288811057,1523.0,366.0,676.0,295.0,3.3621,377200.0,INLAND
-118.31,34.26,35.778002614594556,1882.0,413.0,1005.0,409.0,3.8,217100.0,<1H OCEAN
-118.0,33.88,19.859881581073672,2628.0,663.0,2276.0,649.0,2.735,170800.0,<1H OCEAN
-120.97,38.42,11.94976028436999,1748.0,357.0,4930.0,287.0,4.3029,121900.0,INLAND
-121.37,38.69,25.233115701923516,2103.0,378.0,1124.0,387.0,3.0833,87000.0,INLAND
-122.35,37.96,32.94485465851111,1326.0,426.0,1023.0,295.0,2.0724,97700.0,NEAR BAY
-117.25,32.83,23.16844061486219,2075.0,260.0,704.0,241.0,10.9529,500001.0,NEAR OCEAN
-119.51,34.4,27.228815383482473,3422.0,721.0,1763.0,601.0,5.2039,301300.0,NEAR OCEAN
-119.03,36.06,40.53974789474142,1925.0,549.0,1405.0,422.0,2.162,51900.0,INLAND
-121.66,36.71,32.051353416015004,4131.0,808.0,2002.0,815.0,3.2929,157500.0,<1H OCEAN
-117.81,33.74,27.51406144338452,2696.0,552.0,1908.0,626.0,3.3047,216900.0,<1H OCEAN
-117.92,33.92,21.825540884123377,2181.0,438.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN
-118.42,34.16,19.0109769360315,277.0,86.0,119.0,59.0,4.0208,341700.0,<1H OCEAN
-120.04,36.79,52.0,1341.0,226.0,671.0,208.0,2.7917,82800.0,INLAND
-121.33,38.01,29.765921774160276,1612.0,239.0,630.0,255.0,5.318,155100.0,INLAND
-115.49,32.69,18.453504974656298,1960.0,477.0,1691.0,356.0,1.899,64000.0,INLAND
-119.09,34.35,24.82832445231026,4725.0,781.0,2823.0,869.0,4.0122,214800.0,<1H OCEAN
-121.64,37.15,11.329146319955948,4780.0,969.0,2795.0,764.0,6.1684,288100.0,<1H OCEAN
-121.24,38.63,1.0,11021.0,1437.0,3857.0,1494.0,7.2582,273200.0,INLAND
-118.1,33.96,42.62022108798804,1184.0,220.0,946.0,232.0,4.0357,162500.0,<1H OCEAN
-118.27,33.97,41.605518392456204,1462.0,457.0,1310.0,351.0,1.1557,90100.0,<1H OCEAN
-119.19,34.23,20.89794609380036,3889.0,791.0,2415.0,739.0,4.5,234300.0,NEAR OCEAN
-119.76,36.76,28.2662361538249,3800.0,899.0,3786.0,917.0,1.4766,50600.0,INLAND
-121.18,39.19,11.539244759402068,1528.0,368.0,729.0,319.0,2.4688,138800.0,INLAND
-118.43,34.21,22.95936882280315,2867.0,606.0,1955.0,640.0,4.125,226500.0,<1H OCEAN
-122.45,37.91,33.35582093492007,2682.0,362.0,935.0,369.0,10.0791,500001.0,NEAR BAY
-118.17,33.92,43.51368496067109,2099.0,442.0,1276.0,387.0,3.1528,166800.0,<1H OCEAN
-117.13,32.75,23.412868589929296,2279.0,628.0,1166.0,623.0,1.95,150000.0,NEAR OCEAN
-117.7,34.07,30.426751791616322,1552.0,329.0,1326.0,303.0,3.7969,128400.0,INLAND
-122.94,38.53,51.392446036798425,1141.0,248.0,505.0,184.0,3.7143,148800.0,<1H OCEAN
-122.11,37.43,36.73826200222446,3584.0,571.0,1405.0,538.0,7.3023,451300.0,NEAR BAY
-122.19,37.77,38.99732124019086,2036.0,494.0,1412.0,454.0,2.0469,89300.0,NEAR BAY
-124.19,40.77,37.64815499614551,2975.0,688.0,1367.0,583.0,2.442,69000.0,NEAR OCEAN
-118.11,33.95,40.757470799115765,2049.0,325.0,1105.0,363.0,4.8036,261300.0,<1H OCEAN
-118.14,34.17,38.22886861300623,2384.0,737.0,2073.0,540.0,2.3062,158000.0,<1H OCEAN
-122.33,37.94,46.84809356060647,1769.0,355.0,828.0,309.0,4.0526,150800.0,NEAR BAY
-118.27,34.02,44.03333620603629,2004.0,562.0,3050.0,621.0,1.875,127300.0,<1H OCEAN
-121.02,37.68,24.571079620595924,2875.0,598.0,1608.0,558.0,3.5489,106400.0,INLAND
-117.21,34.05,10.80551925265801,2904.0,822.0,1250.0,664.0,3.2131,137500.0,INLAND
-118.36,34.18,39.45146379579279,1471.0,480.0,995.0,386.0,2.9583,188700.0,<1H OCEAN
-118.21,34.03,52.0,876.0,203.0,872.0,231.0,2.2656,145000.0,<1H OCEAN
-121.99,37.39,21.308710474852944,3495.0,875.0,2484.0,797.0,4.8145,230700.0,<1H OCEAN
-118.34,33.97,40.05567940266896,2230.0,368.0,949.0,344.0,5.5,188200.0,<1H OCEAN
-122.45,37.79,52.0,2196.0,241.0,668.0,291.0,10.0914,500001.0,NEAR BAY
-120.64,35.65,16.813237135164094,3466.0,612.0,2356.0,619.0,2.9926,158200.0,<1H OCEAN
-118.48,34.24,36.588249093050955,2621.0,410.0,1285.0,414.0,6.6537,267600.0,<1H OCEAN
-121.36,38.63,35.09188558512052,6119.0,859.0,2631.0,934.0,4.875,146400.0,INLAND
-118.29,33.97,48.66760782161387,3139.0,724.0,1319.0,506.0,3.5208,134200.0,<1H OCEAN
-118.18,34.12,49.82805961837663,1081.0,307.0,904.0,283.0,1.9219,165100.0,<1H OCEAN
-114.73,33.43,30.75337121621353,796.0,272.0,227.0,139.0,0.8964,59200.0,INLAND
-122.29,38.19,8.049331436217837,7065.0,1424.0,3864.0,1221.0,4.7472,148600.0,NEAR BAY
-117.88,34.12,38.55256163515028,2029.0,418.0,1327.0,364.0,4.1836,164300.0,<1H OCEAN
-122.44,37.8,52.0,3257.0,861.0,1045.0,620.0,4.5523,500001.0,NEAR BAY
-118.0,33.93,19.626813367978627,4534.0,1003.0,2547.0,895.0,3.9575,215400.0,<1H OCEAN
-118.35,33.9,37.86195058431516,1547.0,,956.0,287.0,3.4698,225000.0,<1H OCEAN
-119.92,34.44,23.902575659329443,2143.0,331.0,1073.0,330.0,6.0321,402600.0,NEAR OCEAN
-118.04,33.92,42.44241297178791,2469.0,468.0,2151.0,537.0,3.4219,156200.0,<1H OCEAN
-121.95,37.35,52.0,1246.0,349.0,697.0,284.0,3.6118,235500.0,<1H OCEAN
-117.03,32.69,11.026653502839853,901.0,146.0,698.0,167.0,4.6648,156100.0,NEAR OCEAN
-123.96,40.57,33.06621770695128,1854.0,371.0,883.0,310.0,2.3167,92600.0,<1H OCEAN
-117.97,33.73,23.967604665178257,4154.0,607.0,2130.0,589.0,7.2845,301800.0,<1H OCEAN
-121.3,37.97,52.0,2980.0,484.0,1128.0,510.0,4.061,113600.0,INLAND
-118.17,34.07,39.88461795069408,1155.0,194.0,814.0,241.0,3.875,148500.0,<1H OCEAN
-122.43,37.76,52.0,2242.0,424.0,751.0,464.0,4.75,500001.0,NEAR BAY
-118.24,34.22,32.471002257671415,2507.0,579.0,1232.0,470.0,5.529,241300.0,<1H OCEAN
-118.43,34.18,39.831924326919484,2717.0,773.0,1546.0,597.0,3.9099,267500.0,<1H OCEAN
-117.92,34.08,33.2229680061675,1897.0,310.0,965.0,323.0,5.7039,199400.0,<1H OCEAN
-121.0,37.6,17.30490251503735,4412.0,970.0,3116.0,817.0,2.6899,82100.0,INLAND
-118.14,33.79,18.315795406839815,2573.0,620.0,1478.0,604.0,3.4833,209400.0,NEAR OCEAN
-118.11,34.15,32.58639981887797,2193.0,680.0,1186.0,559.0,3.6474,184100.0,<1H OCEAN
-121.82,36.54,26.375020952733017,1746.0,362.0,886.0,364.0,5.5469,378800.0,<1H OCEAN
-118.02,33.62,17.36479663936266,3969.0,996.0,1508.0,754.0,4.3409,271400.0,NEAR OCEAN
-118.16,34.04,46.85546063217509,332.0,74.0,302.0,60.0,3.1895,156300.0,<1H OCEAN
-118.37,34.43,13.3745885734063,17339.0,3134.0,8721.0,2803.0,5.9507,225200.0,INLAND
-122.02,37.37,4.8520181441403984,5686.0,1358.0,3250.0,1329.0,4.2782,327700.0,<1H OCEAN
-117.92,34.08,43.377733415518435,1479.0,217.0,741.0,245.0,4.2986,189600.0,<1H OCEAN
-116.85,34.25,4.944401994331058,5806.0,1150.0,569.0,219.0,4.0132,163100.0,INLAND
-118.2,33.96,46.028861482182144,3114.0,754.0,2959.0,776.0,3.1875,171700.0,<1H OCEAN
-118.35,33.89,33.25434262918515,1740.0,354.0,1249.0,375.0,4.1552,233900.0,<1H OCEAN
-118.25,34.02,48.054373709523766,180.0,80.0,356.0,76.0,2.1944,158300.0,<1H OCEAN
-121.2,37.79,37.78608351855095,866.0,151.0,502.0,149.0,2.4798,101500.0,INLAND
-121.48,38.56,45.68557362162193,1151.0,224.0,518.0,258.0,2.0089,113600.0,INLAND
-117.3,34.15,47.74555896607803,961.0,184.0,509.0,182.0,2.06,85500.0,INLAND
-117.49,34.02,23.102560193311984,3736.0,868.0,2021.0,640.0,4.4545,142400.0,INLAND
-118.37,33.9,40.32966113202739,1651.0,273.0,707.0,252.0,5.6482,294800.0,<1H OCEAN
-120.43,34.87,31.371643712878775,1699.0,308.0,799.0,266.0,3.9871,157700.0,<1H OCEAN
-121.09,40.3,18.42073184703106,1717.0,412.0,501.0,206.0,3.6477,113400.0,INLAND
-121.88,37.37,12.561701011075769,6016.0,1437.0,3258.0,1316.0,3.5745,333700.0,<1H OCEAN
-122.11,37.83,25.242633778158805,5130.0,715.0,1887.0,712.0,7.203,369900.0,NEAR BAY
-122.04,37.37,25.494288921072954,5135.0,1120.0,2351.0,863.0,5.2319,430100.0,<1H OCEAN
-119.73,34.44,44.8161649141615,1729.0,,801.0,395.0,3.1364,357500.0,NEAR OCEAN
-118.22,33.99,1.0,1849.0,638.0,1529.0,418.0,2.7708,186300.0,<1H OCEAN
-124.1,40.95,12.846972608325022,1485.0,308.0,823.0,316.0,1.8993,78400.0,NEAR OCEAN
-122.3,37.91,44.0895112201323,2686.0,631.0,1159.0,559.0,2.9441,200400.0,NEAR BAY
-122.07,37.89,24.58633441467169,3410.0,903.0,1428.0,670.0,4.3864,266800.0,NEAR BAY
-117.41,33.93,35.03874206607872,793.0,146.0,669.0,128.0,4.0156,89300.0,INLAND
-118.19,33.98,33.91728036328653,4179.0,,4582.0,1196.0,2.0087,172100.0,<1H OCEAN
-122.31,38.31,33.38534556035245,2577.0,554.0,1172.0,447.0,3.8796,175500.0,NEAR BAY
-118.1,34.65,30.31819093472125,873.0,168.0,425.0,142.0,2.67,187500.0,INLAND
-122.32,37.93,39.474077141839594,296.0,88.0,216.0,63.0,2.675,22500.0,NEAR BAY
-119.59,36.57,26.238556966269662,1733.0,340.0,911.0,281.0,3.5987,131700.0,INLAND
-121.99,37.25,27.53111767793228,1743.0,263.0,604.0,200.0,10.7582,500001.0,<1H OCEAN
-117.83,33.81,21.535051734020946,3550.0,764.0,2828.0,834.0,2.8403,225600.0,<1H OCEAN
-122.36,40.56,24.122568622106492,3592.0,858.0,1865.0,781.0,2.0258,64800.0,INLAND
-120.45,34.65,29.753775639706728,980.0,319.0,896.0,245.0,2.0,87500.0,NEAR OCEAN
-117.23,32.87,10.585022099678175,3123.0,794.0,1223.0,634.0,5.417,196800.0,NEAR OCEAN
-120.63,38.68,13.702227351306245,1821.0,390.0,769.0,266.0,3.0789,131700.0,INLAND
-121.43,38.46,18.59970291582197,1378.0,221.0,818.0,262.0,4.0625,100300.0,INLAND
-116.23,33.73,24.667777150194226,1133.0,239.0,918.0,239.0,2.8648,72100.0,INLAND
-117.18,34.04,38.15707737042773,2492.0,473.0,1003.0,369.0,3.6875,152800.0,INLAND
-121.96,37.3,18.49153597593003,4228.0,919.0,2334.0,1007.0,4.3081,227300.0,<1H OCEAN
-118.41,34.29,33.487983229784355,1008.0,250.0,1162.0,215.0,3.35,147600.0,<1H OCEAN
-117.23,33.22,14.837010948173727,2334.0,693.0,962.0,557.0,1.808,97000.0,<1H OCEAN
-122.68,38.98,27.813771559743458,2300.0,447.0,526.0,254.0,2.1838,109700.0,INLAND
-117.9,34.09,39.49259952461942,1726.0,406.0,892.0,335.0,4.3409,191800.0,<1H OCEAN
-117.95,34.14,10.233175610199897,3859.0,823.0,2283.0,759.0,4.5594,184500.0,INLAND
-121.33,38.02,35.676817654528215,1964.0,326.0,915.0,335.0,4.3008,119800.0,INLAND
-117.69,34.07,30.80321224829698,3222.0,522.0,1970.0,550.0,3.7083,131000.0,INLAND
-120.84,37.48,9.333590909475491,2874.0,720.0,1960.0,596.0,2.7381,104600.0,INLAND
-118.15,33.76,33.96350820230288,2916.0,783.0,1183.0,749.0,3.5985,500001.0,NEAR OCEAN
-118.45,34.2,28.738161251673983,1572.0,447.0,1039.0,455.0,2.5562,190500.0,<1H OCEAN
-121.91,36.62,50.09830095709847,541.0,181.0,240.0,145.0,3.5865,290000.0,<1H OCEAN
-123.18,39.23,19.030329149036888,243.0,49.0,115.0,54.0,2.125,175000.0,<1H OCEAN
-118.3,33.99,52.0,2637.0,534.0,1903.0,521.0,1.8317,96500.0,<1H OCEAN
-122.03,37.3,33.83426646593379,3007.0,544.0,1551.0,616.0,5.8521,326300.0,<1H OCEAN
-117.51,34.14,21.767757249060114,2455.0,370.0,1094.0,327.0,4.6437,191700.0,INLAND
-118.83,34.18,19.17935573436781,5647.0,865.0,2050.0,738.0,6.3586,348300.0,<1H OCEAN
-121.78,37.67,23.172286662064774,1773.0,260.0,804.0,269.0,4.8571,201100.0,INLAND
-118.34,34.16,29.251850634585466,6082.0,1946.0,2616.0,1644.0,3.6486,246900.0,<1H OCEAN
-118.1,34.7,2.8450704297968024,10356.0,1676.0,4562.0,1427.0,4.9806,141100.0,INLAND
-117.17,32.74,44.25083481415582,5054.0,1038.0,2366.0,1103.0,2.9422,289400.0,NEAR OCEAN
-122.49,37.76,48.05562051637927,2564.0,545.0,1092.0,459.0,3.5302,329600.0,NEAR BAY
-122.23,37.82,52.0,3051.0,454.0,1005.0,369.0,8.1872,466100.0,NEAR BAY
-118.51,34.23,28.278125366098486,4580.0,918.0,2252.0,850.0,4.7926,454400.0,<1H OCEAN
-117.89,34.13,39.02906375827192,2159.0,351.0,1443.0,385.0,4.1995,147400.0,<1H OCEAN
-118.27,34.11,47.613412164832,4138.0,1219.0,1859.0,1030.0,2.978,306800.0,<1H OCEAN
-118.3,34.11,51.42825835996104,1954.0,226.0,645.0,237.0,6.9391,500001.0,<1H OCEAN
-115.5,32.68,13.485540024289136,3631.0,1021.0,3565.0,924.0,1.5931,88400.0,INLAND
-121.31,38.68,13.38539251029376,5179.0,1425.0,2181.0,1151.0,2.1009,82500.0,INLAND
-119.01,36.02,13.855348426252364,3915.0,862.0,1768.0,688.0,2.375,79800.0,INLAND
-121.44,38.5,23.20264530392068,2527.0,374.0,1089.0,415.0,4.088,96800.0,INLAND
-121.47,38.56,50.62250765427791,1532.0,409.0,782.0,369.0,1.8911,85900.0,INLAND
-122.42,37.77,52.0,759.0,349.0,421.0,255.0,2.0548,162500.0,NEAR BAY
-118.28,34.08,39.51596561607191,3162.0,870.0,1934.0,818.0,2.875,213500.0,<1H OCEAN
-122.14,37.43,52.0,1944.0,293.0,696.0,293.0,8.2664,500001.0,NEAR BAY
-119.77,36.73,45.1052283197323,1960.0,396.0,1286.0,381.0,2.1518,53000.0,INLAND
-122.08,37.93,33.73860235064083,4043.0,619.0,1832.0,662.0,5.0761,233200.0,NEAR BAY
-118.58,34.12,49.28132083477413,718.0,136.0,324.0,131.0,6.4018,500001.0,<1H OCEAN
-118.37,34.21,31.25067096916085,1392.0,312.0,1181.0,303.0,3.1563,176400.0,<1H OCEAN
-118.29,34.11,51.405996257013214,1448.0,305.0,681.0,287.0,3.2333,436400.0,<1H OCEAN
-121.54,38.51,14.041166856722446,8482.0,1356.0,3362.0,1513.0,4.2216,217900.0,INLAND
-120.81,38.73,39.523798526513055,2005.0,412.0,882.0,353.0,2.5104,120500.0,INLAND
